ISO3,DataId,Indicator,Value,Precision,DHS_CountryCode,CountryName,SurveyYear,SurveyId,IndicatorId,IndicatorOrder,IndicatorType,CharacteristicId,CharacteristicOrder,CharacteristicCategory,CharacteristicLabel,ByVariableId,ByVariableLabel,IsTotal,IsPreferred,SDRID,RegionId,SurveyYearLabel,SurveyType,DenominatorWeighted,DenominatorUnweighted,CILow,CIHigh,LevelRank
KEN,173214,Number of children born in the last five (or three) years who had diarrhea in the last two weeks (unweighted),946,0,KE,Kenya,2008,KE2008DHS,CH_DIFP_C_UNW,94136210,U,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIFPCUNW,,2008-09,DHS,909,,,,
KEN,770370,Knowledge of ORS,78.7,1,KE,Kenya,2008,KE2008DHS,CH_KORS_W_ORS,94163010,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHKORSWORS,,2008-09,DHS,3101,3188,,,
KEN,492227,Knowledge of ORS,78.4,1,KE,Kenya,2008,KE2008DHS,CH_KORS_W_ORS,94163010,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHKORSWORS,,2008-09,DHS,3973,4082,,,
KEN,772527,Number of women with a live birth in the last five years,3101,0,KE,Kenya,2008,KE2008DHS,CH_KORS_W_NUM,94163020,D,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHKORSWNUM,,2008-09,DHS,,3188,,,
KEN,495469,Number of women with a live birth in the last five years,3973,0,KE,Kenya,2008,KE2008DHS,CH_KORS_W_NUM,94163020,D,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHKORSWNUM,,2008-09,DHS,,4082,,,
KEN,278428,Number of women with a live birth in the last five years (unweighted),3188,0,KE,Kenya,2008,KE2008DHS,CH_KORS_W_UNW,94163030,U,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHKORSWUNW,,2008-09,DHS,6,,,,
KEN,173215,Number of women with a live birth in the last five years (unweighted),4082,0,KE,Kenya,2008,KE2008DHS,CH_KORS_W_UNW,94163030,U,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHKORSWUNW,,2008-09,DHS,15,,,,
KEN,771921,Children with diarrhea,20.1,1,KE,Kenya,2014,KE2014DHS,CH_DIAR_C_DIA,94066010,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIARCDIA,,2014,DHS,11140,11979,,,
KEN,495473,Children with diarrhea,15.2,1,KE,Kenya,2014,KE2014DHS,CH_DIAR_C_DIA,94066010,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIARCDIA,,2014,DHS,18702,20093,,,
KEN,771920,Children with diarrhea with blood in the stools,2,1,KE,Kenya,2014,KE2014DHS,CH_DIAR_C_DIB,94066020,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIARCDIB,,2014,DHS,11140,11979,,,
KEN,495471,Children with diarrhea with blood in the stools,1.7,1,KE,Kenya,2014,KE2014DHS,CH_DIAR_C_DIB,94066020,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIARCDIB,,2014,DHS,18702,20093,,,
KEN,772525,Number of children born in the last five (or three) years,11140,0,KE,Kenya,2014,KE2014DHS,CH_DIAR_C_NUM,94066030,D,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIARCNUM,,2014,DHS,,11979,,,
KEN,495472,Number of children born in the last five (or three) years,18702,0,KE,Kenya,2014,KE2014DHS,CH_DIAR_C_NUM,94066030,D,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIARCNUM,,2014,DHS,,20093,,,
KEN,242138,Number of children born in the last five (or three) years (unweighted),11979,0,KE,Kenya,2014,KE2014DHS,CH_DIAR_C_UNW,94066040,U,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIARCUNW,,2014,DHS,11140,,,,
KEN,173327,Number of children born in the last five (or three) years (unweighted),20093,0,KE,Kenya,2014,KE2014DHS,CH_DIAR_C_UNW,94066040,U,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIARCUNW,,2014,DHS,18702,,,,
KEN,173325,Treatment of diarrhea: Advice or treatment was sought,66,1,KE,Kenya,2014,KE2014DHS,CH_DIAT_C_ADV,94096010,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCADV,,2014,DHS,2237,2327,,,
KEN,751868,Treatment of diarrhea: Advice or treatment was sought,66,1,KE,Kenya,2014,KE2014DHS,CH_DIAT_C_ADV,94096010,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCADV,,2014,DHS,2844,2953,,,
KEN,173321,Treatment of diarrhea: Oral rehydration solution (ORS),53.6,1,KE,Kenya,2014,KE2014DHS,CH_DIAT_C_ORS,94096020,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCORS,,2014,DHS,2237,2327,,,
KEN,751863,Treatment of diarrhea: Oral rehydration solution (ORS),53.8,1,KE,Kenya,2014,KE2014DHS,CH_DIAT_C_ORS,94096020,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCORS,,2014,DHS,2844,2953,,,
KEN,173322,Treatment of diarrhea: Recommended home fluids (RHF) at home,28.9,1,KE,Kenya,2014,KE2014DHS,CH_DIAT_C_RHF,94096030,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCRHF,,2014,DHS,2237,2327,,,
KEN,751864,Treatment of diarrhea: Recommended home fluids (RHF) at home,28.5,1,KE,Kenya,2014,KE2014DHS,CH_DIAT_C_RHF,94096030,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCRHF,,2014,DHS,2844,2953,,,
KEN,173326,Treatment of diarrhea: Either ORS or RHF,65.2,1,KE,Kenya,2014,KE2014DHS,CH_DIAT_C_ORT,94096040,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCORT,,2014,DHS,2237,2327,,,
KEN,751865,Treatment of diarrhea: Either ORS or RHF,64.6,1,KE,Kenya,2014,KE2014DHS,CH_DIAT_C_ORT,94096040,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCORT,,2014,DHS,2844,2953,,,
KEN,173338,Treatment of diarrhea: Zinc supplements,8.9,1,KE,Kenya,2014,KE2014DHS,CH_DIAT_C_ZNC,94096044,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCZNC,,2014,DHS,2237,2327,,,
KEN,751859,Treatment of diarrhea: Zinc supplements,8.1,1,KE,Kenya,2014,KE2014DHS,CH_DIAT_C_ZNC,94096044,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCZNC,,2014,DHS,2844,2953,,,
KEN,173330,Treatment of diarrhea: Increased fluids,20.8,1,KE,Kenya,2014,KE2014DHS,CH_DIAT_C_INC,94096050,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCINC,,2014,DHS,2237,2327,,,
KEN,751866,Treatment of diarrhea: Increased fluids,21.5,1,KE,Kenya,2014,KE2014DHS,CH_DIAT_C_INC,94096050,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCINC,,2014,DHS,2844,2953,,,
